GeoAreaName,Sex,TimePeriod_base,Value_base,Age,Type of skill,TimePeriod_recent,Value_recent,PercentagePointChange
Saudi Arabia,MALE,2017,5.4,15-24,PCPR,2017,5.4,0.0
Saudi Arabia,BOTHSEX,2017,56.1,15-24,COPA,2017,56.1,0.0
Saudi Arabia,BOTHSEX,2017,6.4,<15Y,ARSP,2017,6.4,0.0
Saudi Arabia,MALE,2017,5.4,<15Y,ONLSFT,2017,5.4,0.0
Saudi Arabia,FEMALE,2017,32.3,<15Y,COPA,2017,32.3,0.0
Saudi Arabia,FEMALE,2017,9.3,ALLAGE,ONLSFT,2019,22.0,12.7
Saudi Arabia,FEMALE,2017,4.3,<15Y,ONLSFT,2017,4.3,0.0
Saudi Arabia,BOTHSEX,2017,4.9,<15Y,ONLSFT,2017,4.9,0.0
Saudi Arabia,BOTHSEX,2017,9.7,ALLAGE,PCPR,2022,26.0,16.3
Saudi Arabia,MALE,2017,10.6,ALLAGE,PCPR,2022,26.5,15.9
Saudi Arabia,MALE,2017,1.4,<15Y,PCPR,2017,1.4,0.0
Saudi Arabia,FEMALE,2017,1.3,<15Y,PCPR,2017,1.3,0.0
Saudi Arabia,FEMALE,2017,8.5,ALLAGE,PCPR,2022,25.2,16.7
Saudi Arabia,BOTHSEX,2017,51.1,15-24,GSPUR,2017,51.1,0.0
Saudi Arabia,FEMALE,2017,57.3,15-24,GSPUR,2017,57.3,0.0
Saudi Arabia,MALE,2017,45.5,15-24,GSPUR,2017,45.5,0.0
Saudi Arabia,FEMALE,2017,12.5,25-74,ONLSFT,2017,12.5,0.0
Saudi Arabia,BOTHSEX,2017,11.4,25-74,ONLSFT,2017,11.4,0.0
Saudi Arabia,BOTHSEX,2017,21.4,<15Y,GSPUR,2017,21.4,0.0
Saudi Arabia,FEMALE,2017,16.3,<15Y,GSPUR,2017,16.3,0.0
Saudi Arabia,FEMALE,2017,43.5,25-74,EMAIL,2017,43.5,0.0
Saudi Arabia,BOTHSEX,2017,56.0,15-24,EMAIL,2017,56.0,0.0
Saudi Arabia,FEMALE,2017,21.6,<15Y,EMAIL,2017,21.6,0.0
Saudi Arabia,BOTHSEX,2017,22.5,<15Y,EMAIL,2017,22.5,0.0
Saudi Arabia,FEMALE,2017,16.0,15-24,ARSP,2017,16.0,0.0
Saudi Arabia,FEMALE,2017,63.9,ALLAGE,EMAIL,2022,99.1,35.199999999999996
Saudi Arabia,MALE,2017,74.3,ALLAGE,EMAIL,2022,97.8,23.5
Saudi Arabia,BOTHSEX,2017,41.0,15-24,TRAF,2017,41.0,0.0
Saudi Arabia,FEMALE,2017,46.3,25-74,GSPUR,2017,46.3,0.0
Saudi Arabia,MALE,2017,9.6,25-74,FONLCRS,2017,9.6,0.0
Saudi Arabia,FEMALE,2017,13.6,25-74,FONLCRS,2017,13.6,0.0
Saudi Arabia,MALE,2017,19.1,<15Y,FONLCRS,2017,19.1,0.0
Saudi Arabia,FEMALE,2017,20.4,25-74,EPRS,2017,20.4,0.0
Saudi Arabia,BOTHSEX,2017,11.1,25-74,FONLCRS,2017,11.1,0.0
Saudi Arabia,MALE,2017,21.0,15-24,FONLCRS,2017,21.0,0.0
Saudi Arabia,FEMALE,2017,37.8,ALLAGE,EPRS,2022,63.4,25.6
Saudi Arabia,FEMALE,2017,56.7,15-24,HLTHINF,2017,56.7,0.0
Saudi Arabia,BOTHSEX,2017,50.3,15-24,HLTHINF,2017,50.3,0.0
Saudi Arabia,MALE,2017,32.7,25-74,SOFT,2017,32.7,0.0
Saudi Arabia,FEMALE,2017,32.3,ALLAGE,SOFT,2022,90.9,58.60000000000001
Saudi Arabia,FEMALE,2017,15.8,25-74,SOFT,2017,15.8,0.0
Saudi Arabia,FEMALE,2017,43.9,ALLAGE,HLTHINF,2019,51.3,7.399999999999999
Saudi Arabia,MALE,2017,48.1,25-74,HLTHINF,2017,48.1,0.0
Saudi Arabia,FEMALE,2017,66.0,25-74,HLTHINF,2017,66.0,0.0
Saudi Arabia,FEMALE,2017,29.0,<15Y,HLTHINF,2017,29.0,0.0
Saudi Arabia,FEMALE,2017,70.0,ALLAGE,COPA,2022,100.0,30.0
Saudi Arabia,MALE,2017,45.4,25-74,COPA,2017,45.4,0.0
Saudi Arabia,MALE,2017,61.8,ALLAGE,ARSP,2022,76.7,14.900000000000006
Saudi Arabia,FEMALE,2017,43.7,25-74,COPA,2017,43.7,0.0
Saudi Arabia,MALE,2017,19.4,25-74,ARSP,2017,19.4,0.0
Saudi Arabia,FEMALE,2017,13.4,25-74,ARSP,2017,13.4,0.0
Saudi Arabia,MALE,2017,15.6,<15Y,INTBNK,2017,15.6,0.0
Saudi Arabia,FEMALE,2017,7.6,<15Y,INTBNK,2017,7.6,0.0
Saudi Arabia,BOTHSEX,2017,11.7,<15Y,INTBNK,2017,11.7,0.0
Saudi Arabia,BOTHSEX,2017,43.2,25-74,GSPUR,2017,43.2,0.0
Saudi Arabia,MALE,2017,26.1,<15Y,GSPUR,2017,26.1,0.0
Saudi Arabia,MALE,2017,38.8,25-74,TRAF,2017,38.8,0.0
Saudi Arabia,FEMALE,2017,28.3,25-74,TRAF,2017,28.3,0.0
Saudi Arabia,FEMALE,2017,56.7,15-24,EMAIL,2017,56.7,0.0
Saudi Arabia,BOTHSEX,2017,34.7,25-74,TRAF,2017,34.7,0.0
Saudi Arabia,MALE,2017,23.3,<15Y,EMAIL,2017,23.3,0.0
Saudi Arabia,BOTHSEX,2017,49.4,25-74,EMAIL,2017,49.4,0.0
Saudi Arabia,MALE,2017,55.3,15-24,EMAIL,2017,55.3,0.0
Saudi Arabia,BOTHSEX,2017,20.3,25-74,EPRS,2017,20.3,0.0
Saudi Arabia,MALE,2017,26.2,15-24,EPRS,2017,26.2,0.0
Saudi Arabia,BOTHSEX,2017,53.0,ALLAGE,INST,2022,82.7,29.700000000000003
Saudi Arabia,MALE,2017,61.9,ALLAGE,INST,2022,82.6,20.699999999999996
Saudi Arabia,MALE,2017,30.2,<15Y,INST,2017,30.2,0.0
Saudi Arabia,FEMALE,2017,22.3,<15Y,INST,2017,22.3,0.0
Saudi Arabia,BOTHSEX,2017,26.4,<15Y,INST,2017,26.4,0.0
Saudi Arabia,FEMALE,2017,20.3,15-24,SOFT,2017,20.3,0.0
Saudi Arabia,BOTHSEX,2017,25.6,15-24,SOFT,2017,25.6,0.0
Saudi Arabia,MALE,2017,20.9,<15Y,SOFT,2017,20.9,0.0
Saudi Arabia,BOTHSEX,2017,50.0,ALLAGE,SOFT,2022,90.5,40.5
Saudi Arabia,MALE,2017,62.4,ALLAGE,SOFT,2022,90.3,27.9
Saudi Arabia,BOTHSEX,2017,16.7,25-74,UPLD,2017,16.7,0.0
Saudi Arabia,MALE,2017,22.1,15-24,UPLD,2017,22.1,0.0
Saudi Arabia,FEMALE,2017,16.6,15-24,UPLD,2017,16.6,0.0
Saudi Arabia,FEMALE,2017,12.5,25-74,UPLD,2017,12.5,0.0
Saudi Arabia,MALE,2017,12.6,<15Y,UPLD,2017,12.6,0.0
Saudi Arabia,MALE,2017,19.2,ALLAGE,UPLD,2019,18.2,-1.0
Saudi Arabia,BOTHSEX,2017,14.5,ALLAGE,UPLD,2019,17.7,3.1999999999999993
Saudi Arabia,MALE,2017,56.9,15-24,COPA,2017,56.9,0.0
Saudi Arabia,FEMALE,2017,55.2,15-24,COPA,2017,55.2,0.0
Saudi Arabia,BOTHSEX,2017,44.8,25-74,COPA,2017,44.8,0.0
Saudi Arabia,MALE,2017,6.8,<15Y,ARSP,2017,6.8,0.0
Saudi Arabia,FEMALE,2017,45.3,ALLAGE,ARSP,2022,75.0,29.700000000000003
Saudi Arabia,FEMALE,2017,6.0,<15Y,ARSP,2017,6.0,0.0
Saudi Arabia,FEMALE,2017,6.0,15-24,PCPR,2017,6.0,0.0
Saudi Arabia,BOTHSEX,2017,5.7,15-24,PCPR,2017,5.7,0.0
Saudi Arabia,MALE,2017,10.0,ALLAGE,ONLSFT,2019,20.0,10.0
Saudi Arabia,BOTHSEX,2017,9.7,ALLAGE,ONLSFT,2019,20.8,11.100000000000001
Saudi Arabia,BOTHSEX,2017,13.5,15-24,ONLSFT,2017,13.5,0.0
Saudi Arabia,MALE,2017,10.7,25-74,ONLSFT,2017,10.7,0.0
Saudi Arabia,BOTHSEX,2017,4.5,25-74,PCPR,2017,4.5,0.0
Saudi Arabia,BOTHSEX,2017,71.5,ALLAGE,COPA,2022,100.0,28.5
Saudi Arabia,MALE,2017,72.5,ALLAGE,COPA,2022,100.0,27.5
Saudi Arabia,MALE,2017,35.3,<15Y,COPA,2017,35.3,0.0
Saudi Arabia,MALE,2017,9.3,15-24,ONLSFT,2017,9.3,0.0
Saudi Arabia,FEMALE,2017,18.0,15-24,ONLSFT,2017,18.0,0.0
Saudi Arabia,MALE,2017,41.3,25-74,GSPUR,2017,41.3,0.0
Saudi Arabia,MALE,2017,53.1,25-74,EMAIL,2017,53.1,0.0
Saudi Arabia,FEMALE,2017,6.7,<15Y,UPLD,2017,6.7,0.0
Saudi Arabia,BOTHSEX,2017,9.8,<15Y,UPLD,2017,9.8,0.0
Saudi Arabia,BOTHSEX,2017,70.0,ALLAGE,EMAIL,2022,98.3,28.299999999999997
Saudi Arabia,MALE,2017,41.2,15-24,TRAF,2017,41.2,0.0
Saudi Arabia,FEMALE,2017,29.5,ALLAGE,TRAF,2022,73.2,43.7
Saudi Arabia,FEMALE,2017,40.9,15-24,TRAF,2017,40.9,0.0
Saudi Arabia,MALE,2017,20.2,25-74,EPRS,2017,20.2,0.0
Saudi Arabia,MALE,2017,33.0,ALLAGE,EPRS,2022,60.9,27.9
Saudi Arabia,BOTHSEX,2017,24.5,15-24,FONLCRS,2017,24.5,0.0
Saudi Arabia,BOTHSEX,2017,35.0,ALLAGE,EPRS,2022,61.9,26.9
Saudi Arabia,BOTHSEX,2017,40.8,15-24,INST,2017,40.8,0.0
Saudi Arabia,FEMALE,2017,35.9,15-24,INST,2017,35.9,0.0
Saudi Arabia,FEMALE,2017,40.2,ALLAGE,INST,2022,82.8,42.599999999999994
Saudi Arabia,BOTHSEX,2017,1.4,<15Y,PCPR,2017,1.4,0.0
Saudi Arabia,MALE,2017,5.0,25-74,PCPR,2017,5.0,0.0
Saudi Arabia,FEMALE,2017,3.6,25-74,PCPR,2017,3.6,0.0
Saudi Arabia,BOTHSEX,2018,10.9,ALLAGE,ONLCNS,2019,11.6,0.6999999999999993
Saudi Arabia,MALE,2018,11.3,ALLAGE,ONLCNS,2019,11.3,0.0
Saudi Arabia,FEMALE,2018,10.3,ALLAGE,ONLCNS,2019,11.9,1.5999999999999996
Saudi Arabia,FEMALE,2021,70.0,ALLAGE,PRVCY,2022,74.8,4.799999999999997
Saudi Arabia,BOTHSEX,2021,70.2,ALLAGE,VRFY,2022,71.0,0.7999999999999972
Saudi Arabia,MALE,2021,70.8,ALLAGE,VRFY,2022,70.2,-0.5999999999999943
Saudi Arabia,FEMALE,2021,69.3,ALLAGE,VRFY,2022,72.2,2.9000000000000057
Saudi Arabia,BOTHSEX,2021,70.2,ALLAGE,PRVCY,2022,73.6,3.3999999999999915
Saudi Arabia,FEMALE,2021,74.1,ALLAGE,SCRTY,2022,79.9,5.800000000000011
Saudi Arabia,MALE,2021,75.8,ALLAGE,SCRTY,2022,75.8,0.0
Saudi Arabia,MALE,2021,70.4,ALLAGE,PRVCY,2022,72.8,2.3999999999999915
Saudi Arabia,BOTHSEX,2021,75.1,ALLAGE,SCRTY,2022,77.4,2.3000000000000114
Sudan,BOTHSEX,2016,2.9,ALLAGE,TRAF,2016,2.9,0.0
Sudan,BOTHSEX,2016,1.6,ALLAGE,PCPR,2016,1.6,0.0
Sudan,BOTHSEX,2016,3.6,ALLAGE,COPA,2016,3.6,0.0
Sudan,BOTHSEX,2016,2.4,ALLAGE,EMAIL,2016,2.4,0.0
Sudan,BOTHSEX,2016,2.4,ALLAGE,SOFT,2016,2.4,0.0
Sudan,BOTHSEX,2016,2.8,ALLAGE,INST,2016,2.8,0.0
Sudan,BOTHSEX,2016,1.8,ALLAGE,ARSP,2016,1.8,0.0
Sudan,BOTHSEX,2016,1.9,ALLAGE,EPRS,2016,1.9,0.0
United Arab Emirates,BOTHSEX,2008,62.0,ALLAGE,GSINF,2022,75.5,13.5
United Arab Emirates,BOTHSEX,2008,19.0,ALLAGE,GSPUR,2022,66.0,47.0
United Arab Emirates,BOTHSEX,2008,19.0,ALLAGE,INTBNK,2022,71.9,52.900000000000006
United Arab Emirates,BOTHSEX,2012,40.4,25-74,HLTHINF,2022,54.9,14.5
United Arab Emirates,BOTHSEX,2012,30.7,15-24,HLTHINF,2022,54.2,23.500000000000004
United Arab Emirates,BOTHSEX,2012,25.8,25-74,INTBNK,2022,72.0,46.2
United Arab Emirates,FEMALE,2012,16.6,ALLAGE,INTBNK,2022,62.6,46.0
United Arab Emirates,BOTHSEX,2012,8.0,15-24,INTBNK,2022,71.3,63.3
United Arab Emirates,BOTHSEX,2012,64.4,15-24,DLDONLD,2022,12.2,-52.2
United Arab Emirates,MALE,2012,15.9,ALLAGE,GSPUR,2022,71.0,55.1
United Arab Emirates,MALE,2012,18.6,ALLAGE,VOIP,2022,75.5,56.9
United Arab Emirates,FEMALE,2012,67.9,ALLAGE,DLDONLD,2022,14.2,-53.7
United Arab Emirates,BOTHSEX,2012,16.6,15-24,VOIP,2022,67.8,51.199999999999996
United Arab Emirates,BOTHSEX,2012,71.0,ALLAGE,DLDONLD,2022,12.0,-59.0
United Arab Emirates,MALE,2012,74.0,ALLAGE,DLDONLD,2022,11.1,-62.9
United Arab Emirates,BOTHSEX,2012,73.5,25-74,DLDONLD,2022,12.0,-61.5
United Arab Emirates,FEMALE,2012,56.6,ALLAGE,GSINF,2022,60.6,4.0
United Arab Emirates,MALE,2012,59.4,ALLAGE,GSINF,2022,81.0,21.6
United Arab Emirates,BOTHSEX,2012,60.5,25-74,GSINF,2022,75.6,15.099999999999994
United Arab Emirates,BOTHSEX,2012,46.0,15-24,GSINF,2022,74.4,28.400000000000006
United Arab Emirates,BOTHSEX,2012,39.7,ALLAGE,HLTHINF,2022,54.8,15.099999999999994
United Arab Emirates,MALE,2012,38.0,ALLAGE,HLTHINF,2022,58.1,20.1
United Arab Emirates,FEMALE,2012,42.3,ALLAGE,HLTHINF,2022,46.1,3.8000000000000043
United Arab Emirates,FEMALE,2012,16.6,ALLAGE,VOIP,2022,52.0,35.4
United Arab Emirates,BOTHSEX,2012,16.0,15-24,GSPUR,2022,65.0,49.0
United Arab Emirates,MALE,2012,26.0,ALLAGE,INTBNK,2022,75.4,49.400000000000006
United Arab Emirates,BOTHSEX,2012,15.6,25-74,GSPUR,2022,66.1,50.49999999999999
United Arab Emirates,FEMALE,2012,14.9,ALLAGE,GSPUR,2022,52.6,37.7
United Arab Emirates,BOTHSEX,2012,18.3,25-74,VOIP,2022,69.2,50.900000000000006
United Arab Emirates,BOTHSEX,2012,17.6,ALLAGE,VOIP,2022,69.1,51.49999999999999
United Arab Emirates,BOTHSEX,2014,87.7,ALLAGE,SNTWK,2022,45.0,-42.7
United Arab Emirates,BOTHSEX,2016,35.6,ALLAGE,INST,2022,88.3,52.699999999999996
United Arab Emirates,BOTHSEX,2016,39.3,ALLAGE,TRAF,2022,70.7,31.400000000000006
United Arab Emirates,BOTHSEX,2016,34.5,ALLAGE,ARSP,2022,86.1,51.599999999999994
United Arab Emirates,BOTHSEX,2016,60.6,ALLAGE,COPA,2022,100.0,39.4
United Arab Emirates,BOTHSEX,2016,67.3,ALLAGE,EMAIL,2022,100.0,32.7
United Arab Emirates,BOTHSEX,2016,31.9,ALLAGE,EPRS,2022,59.3,27.4
United Arab Emirates,BOTHSEX,2016,32.9,ALLAGE,SOFT,2022,71.2,38.300000000000004
United Arab Emirates,BOTHSEX,2016,11.1,ALLAGE,PCPR,2022,23.5,12.4
United Arab Emirates,FEMALE,2018,5.7,ALLAGE,PCPR,2022,25.1,19.400000000000002
United Arab Emirates,MALE,2018,9.0,ALLAGE,PCPR,2022,22.9,13.899999999999999
United Arab Emirates,MALE,2019,68.0,ALLAGE,INST,2022,91.8,23.799999999999997
United Arab Emirates,FEMALE,2019,33.1,ALLAGE,TRAF,2022,62.1,29.0
United Arab Emirates,FEMALE,2019,62.3,ALLAGE,ARSP,2022,82.1,19.799999999999997
United Arab Emirates,MALE,2019,80.5,ALLAGE,ARSP,2022,87.6,7.099999999999994
United Arab Emirates,MALE,2019,92.0,ALLAGE,COPA,2022,100.0,8.0
United Arab Emirates,FEMALE,2019,83.3,ALLAGE,EMAIL,2022,100.0,16.700000000000003
United Arab Emirates,MALE,2019,92.2,ALLAGE,EMAIL,2022,100.0,7.799999999999997
United Arab Emirates,FEMALE,2019,42.1,ALLAGE,SOFT,2022,68.2,26.1
United Arab Emirates,MALE,2019,32.5,ALLAGE,EPRS,2022,60.4,27.9
United Arab Emirates,MALE,2019,60.5,ALLAGE,SOFT,2022,72.4,11.900000000000006
United Arab Emirates,FEMALE,2019,61.9,ALLAGE,EPRS,2022,56.4,-5.5
United Arab Emirates,FEMALE,2019,75.9,ALLAGE,INST,2022,78.9,3.0
United Arab Emirates,MALE,2019,37.0,ALLAGE,TRAF,2022,74.0,37.0
United Arab Emirates,FEMALE,2019,87.3,ALLAGE,COPA,2022,100.0,12.700000000000003
United Arab Emirates,MALE,2021,72.7,15-24,INTBNK,2022,75.5,2.799999999999997
United Arab Emirates,MALE,2021,68.5,25-74,GSPUR,2022,71.0,2.5
United Arab Emirates,FEMALE,2021,49.8,25-74,GSPUR,2022,52.3,2.5
United Arab Emirates,FEMALE,2021,49.8,15-24,GSPUR,2022,54.0,4.200000000000003
United Arab Emirates,MALE,2021,68.5,15-24,GSPUR,2022,71.1,2.5999999999999943
United Arab Emirates,FEMALE,2021,23.9,25-74,PCPR,2022,25.1,1.2000000000000028
United Arab Emirates,MALE,2021,21.8,15-24,PCPR,2022,22.9,1.0999999999999979
United Arab Emirates,MALE,2021,78.8,25-74,GSINF,2022,81.0,2.200000000000003
United Arab Emirates,MALE,2021,90.9,15-24,INST,2022,91.8,0.8999999999999915
United Arab Emirates,BOTHSEX,2021,87.5,25-74,INST,2022,88.4,0.9000000000000057
United Arab Emirates,MALE,2021,98.9,15-24,EMAIL,2022,100.0,1.0999999999999943
United Arab Emirates,BOTHSEX,2021,97.7,25-74,EMAIL,2022,100.0,2.299999999999997
United Arab Emirates,FEMALE,2021,94.6,25-74,EMAIL,2022,100.0,5.400000000000006
United Arab Emirates,MALE,2021,98.9,25-74,EMAIL,2022,100.0,1.0999999999999943
United Arab Emirates,MALE,2021,55.4,25-74,HLTHINF,2022,58.1,2.700000000000003
United Arab Emirates,BOTHSEX,2021,68.5,25-74,SOFT,2022,71.3,2.799999999999997
United Arab Emirates,MALE,2021,40.7,15-24,SNTWK,2022,43.2,2.5
United Arab Emirates,MALE,2021,45.0,25-74,FONLCRS,2022,47.5,2.5
United Arab Emirates,BOTHSEX,2021,100.0,15-24,COPA,2022,100.0,0.0
United Arab Emirates,FEMALE,2021,35.7,ALLAGE,FONLCRS,2022,38.3,2.5999999999999943
United Arab Emirates,MALE,2021,45.0,15-24,FONLCRS,2022,47.5,2.5
United Arab Emirates,MALE,2021,10.1,25-74,DLDONLD,2022,11.1,1.0
United Arab Emirates,FEMALE,2021,13.3,25-74,DLDONLD,2022,14.3,1.0
United Arab Emirates,MALE,2021,100.0,15-24,COPA,2022,100.0,0.0
United Arab Emirates,FEMALE,2021,35.7,15-24,FONLCRS,2022,39.0,3.299999999999997
United Arab Emirates,MALE,2021,65.3,ALLAGE,VRFY,2022,67.9,2.6000000000000085
United Arab Emirates,FEMALE,2021,65.2,ALLAGE,VRFY,2022,67.8,2.5999999999999943
United Arab Emirates,MALE,2021,72.8,25-74,VOIP,2022,75.5,2.700000000000003
United Arab Emirates,BOTHSEX,2021,65.3,ALLAGE,VRFY,2022,67.9,2.6000000000000085
United Arab Emirates,MALE,2021,65.3,25-74,VRFY,2022,67.9,2.6000000000000085
United Arab Emirates,BOTHSEX,2021,65.3,15-24,VRFY,2022,67.9,2.6000000000000085
United Arab Emirates,FEMALE,2021,65.2,15-24,VRFY,2022,67.8,2.5999999999999943
United Arab Emirates,FEMALE,2021,59.8,25-74,INTBNK,2022,62.4,2.6000000000000014
United Arab Emirates,FEMALE,2021,59.8,15-24,INTBNK,2022,63.7,3.9000000000000057
United Arab Emirates,FEMALE,2021,23.9,15-24,PCPR,2022,24.8,0.9000000000000021
United Arab Emirates,BOTHSEX,2021,22.4,25-74,PCPR,2022,23.5,1.1000000000000014
United Arab Emirates,BOTHSEX,2021,22.5,15-24,PCPR,2022,23.6,1.1000000000000014
United Arab Emirates,MALE,2021,21.8,25-74,PCPR,2022,22.9,1.0999999999999979
United Arab Emirates,FEMALE,2021,58.4,25-74,GSINF,2022,60.3,1.8999999999999986
United Arab Emirates,MALE,2021,78.8,15-24,GSINF,2022,81.0,2.200000000000003
United Arab Emirates,FEMALE,2021,47.3,25-74,SNTWK,2022,49.9,2.6000000000000014
United Arab Emirates,MALE,2021,40.7,25-74,SNTWK,2022,43.2,2.5
United Arab Emirates,FEMALE,2021,58.4,15-24,GSINF,2022,62.4,4.0
United Arab Emirates,FEMALE,2021,78.0,25-74,INST,2022,78.7,0.7000000000000028
United Arab Emirates,FEMALE,2021,80.4,15-24,ARSP,2022,82.6,2.1999999999999886
United Arab Emirates,FEMALE,2021,94.6,15-24,EMAIL,2022,100.0,5.400000000000006
United Arab Emirates,MALE,2021,71.3,25-74,TRAF,2022,74.0,2.700000000000003
United Arab Emirates,MALE,2021,71.3,15-24,TRAF,2022,74.0,2.700000000000003
United Arab Emirates,BOTHSEX,2021,42.8,15-24,SNTWK,2022,45.4,2.6000000000000014
United Arab Emirates,FEMALE,2021,47.3,15-24,SNTWK,2022,49.2,1.9000000000000057
United Arab Emirates,BOTHSEX,2021,42.4,25-74,SNTWK,2022,45.0,2.6000000000000014
United Arab Emirates,FEMALE,2021,80.4,25-74,ARSP,2022,82.1,1.6999999999999886
United Arab Emirates,MALE,2021,69.7,25-74,SOFT,2022,72.4,2.700000000000003
United Arab Emirates,FEMALE,2021,65.3,25-74,SOFT,2022,68.1,2.799999999999997
United Arab Emirates,FEMALE,2021,35.7,25-74,FONLCRS,2022,38.2,2.5
United Arab Emirates,BOTHSEX,2021,68.3,15-24,SOFT,2022,71.0,2.700000000000003
United Arab Emirates,FEMALE,2021,65.3,15-24,SOFT,2022,68.4,3.1000000000000085
United Arab Emirates,BOTHSEX,2021,42.5,25-74,FONLCRS,2022,45.1,2.6000000000000014
United Arab Emirates,MALE,2021,69.7,15-24,SOFT,2022,72.4,2.700000000000003
United Arab Emirates,MALE,2021,57.6,15-24,EPRS,2022,60.4,2.799999999999997
United Arab Emirates,FEMALE,2021,53.5,15-24,EPRS,2022,56.7,3.200000000000003
United Arab Emirates,BOTHSEX,2021,56.5,25-74,EPRS,2022,59.4,2.8999999999999986
United Arab Emirates,MALE,2021,90.9,25-74,INST,2022,91.8,0.8999999999999915
United Arab Emirates,FEMALE,2021,100.0,25-74,COPA,2022,100.0,0.0
United Arab Emirates,FEMALE,2021,13.3,15-24,DLDONLD,2022,14.1,0.7999999999999989
United Arab Emirates,FEMALE,2021,100.0,15-24,COPA,2022,100.0,0.0
United Arab Emirates,MALE,2021,72.6,25-74,INTBNK,2022,75.4,2.8000000000000114
United Arab Emirates,FEMALE,2021,49.3,15-24,VOIP,2022,54.0,4.700000000000003
United Arab Emirates,FEMALE,2021,49.3,25-74,VOIP,2022,51.7,2.4000000000000057
United Arab Emirates,MALE,2021,10.1,15-24,DLDONLD,2022,11.1,1.0
United Arab Emirates,MALE,2021,72.8,15-24,VOIP,2022,75.5,2.700000000000003
United Arab Emirates,FEMALE,2021,65.2,25-74,VRFY,2022,67.8,2.5999999999999943
United Arab Emirates,BOTHSEX,2021,65.3,25-74,VRFY,2022,67.9,2.6000000000000085
United Arab Emirates,MALE,2021,65.4,15-24,VRFY,2022,68.0,2.5999999999999943
United Arab Emirates,MALE,2021,40.7,ALLAGE,SNTWK,2022,43.2,2.5
United Arab Emirates,MALE,2021,85.9,25-74,ARSP,2022,87.6,1.6999999999999886
United Arab Emirates,BOTHSEX,2021,84.4,25-74,ARSP,2022,86.1,1.6999999999999886
United Arab Emirates,FEMALE,2021,43.4,25-74,HLTHINF,2022,46.0,2.6000000000000014
United Arab Emirates,FEMALE,2021,47.3,ALLAGE,SNTWK,2022,49.8,2.5
United Arab Emirates,BOTHSEX,2021,68.1,25-74,TRAF,2022,70.8,2.700000000000003
United Arab Emirates,FEMALE,2021,59.2,25-74,TRAF,2022,61.9,2.6999999999999957
United Arab Emirates,MALE,2021,85.9,15-24,ARSP,2022,87.6,1.6999999999999886
United Arab Emirates,BOTHSEX,2021,97.5,15-24,EMAIL,2022,100.0,2.5
United Arab Emirates,FEMALE,2021,59.2,15-24,TRAF,2022,63.0,3.799999999999997
United Arab Emirates,BOTHSEX,2021,84.1,15-24,ARSP,2022,85.8,1.7000000000000028
United Arab Emirates,BOTHSEX,2021,67.4,15-24,TRAF,2022,70.1,2.6999999999999886
United Arab Emirates,MALE,2021,55.4,15-24,HLTHINF,2022,58.1,2.700000000000003
United Arab Emirates,FEMALE,2021,43.4,15-24,HLTHINF,2022,47.1,3.700000000000003
United Arab Emirates,MALE,2021,57.6,25-74,EPRS,2022,60.4,2.799999999999997
United Arab Emirates,FEMALE,2021,53.5,25-74,EPRS,2022,56.4,2.8999999999999986
United Arab Emirates,MALE,2021,45.0,ALLAGE,FONLCRS,2022,47.5,2.5
United Arab Emirates,BOTHSEX,2021,42.5,ALLAGE,FONLCRS,2022,45.0,2.5
United Arab Emirates,BOTHSEX,2021,100.0,25-74,COPA,2022,100.0,0.0
United Arab Emirates,BOTHSEX,2021,42.0,15-24,FONLCRS,2022,44.5,2.5
United Arab Emirates,BOTHSEX,2021,56.3,15-24,EPRS,2022,59.1,2.8000000000000043
United Arab Emirates,MALE,2021,100.0,25-74,COPA,2022,100.0,0.0
United Arab Emirates,BOTHSEX,2021,86.7,15-24,INST,2022,87.6,0.8999999999999915
United Arab Emirates,FEMALE,2021,78.0,15-24,INST,2022,80.0,2.0
United Arab Emirates,FEMALE,2022,50.4,15-24,ONLSFT,2022,50.4,0.0
United Arab Emirates,BOTHSEX,2022,59.3,ALLAGE,ONLSFT,2022,59.3,0.0
United Arab Emirates,FEMALE,2022,53.9,ALLAGE,PRVCY,2022,53.9,0.0
United Arab Emirates,BOTHSEX,2022,51.6,25-74,PRVCY,2022,51.6,0.0
United Arab Emirates,MALE,2022,48.0,15-24,PRVCY,2022,48.0,0.0
United Arab Emirates,FEMALE,2022,53.2,ALLAGE,SCRTY,2022,53.2,0.0
United Arab Emirates,MALE,2022,41.5,25-74,SCRTY,2022,41.5,0.0
United Arab Emirates,BOTHSEX,2022,59.4,25-74,ONLSFT,2022,59.4,0.0
United Arab Emirates,BOTHSEX,2022,58.5,15-24,UPLD,2022,58.5,0.0
United Arab Emirates,BOTHSEX,2022,59.4,25-74,UPLD,2022,59.4,0.0
United Arab Emirates,MALE,2022,63.0,15-24,UPLD,2022,63.0,0.0
United Arab Emirates,FEMALE,2022,49.5,25-74,UPLD,2022,49.5,0.0
United Arab Emirates,MALE,2022,47.1,ALLAGE,ONLCNS,2022,47.1,0.0
United Arab Emirates,MALE,2022,49.5,25-74,PRVCY,2022,49.5,0.0
United Arab Emirates,MALE,2022,63.0,ALLAGE,UPLD,2022,63.0,0.0
United Arab Emirates,BOTHSEX,2022,48.9,25-74,ONLCNS,2022,48.9,0.0
United Arab Emirates,MALE,2022,47.1,15-24,ONLCNS,2022,47.1,0.0
